longitude,latitude,val
-80.23991018776496,40.50511580928692,1
-80.23748608397077,40.504440453694,1
-80.23421783869398,40.50422101063618,1
-80.21972689835187,40.49600646453263,1
-78.77620528901919,35.88981245053689,1
-78.77992803960892,35.88692234631514,1
-78.77806662793229,35.8884378602927,1
-89.10408711283247,42.20101862190056,1
-89.10705781452758,42.19939483560373,1
-89.10013782150112,42.2016262474168,1
-77.33575404497083,37.502826956475204,1
-119.77515968754017,39.51009257593627,1
-117.18779320169382,32.73813961084634,1
-98.45750183544918,29.531094029512147,1
-98.45675334747635,29.53222963742204,1
-85.74891820989882,38.1775223982828,1
-85.752235642429,38.17806089805705,1
-85.7523499764051,38.17708969077695,1
-85.75092307803475,38.17669539370674,1
-85.75007799511773,38.17602149166683,1
-85.72621712150907,38.184225073058286,1
-85.73415703386136,38.156602891634805,1
-85.73432948793803,38.17008500175441,1
-85.74471979867118,38.18380555513748,1
-122.3005508009622,47.46031514203366,1
-122.30107251373313,47.45938889535588,1
-122.30228390716513,47.458489427827736,1
-122.30112974539989,47.458475579121256,1
-122.30335827607527,47.455597289780485,1
-122.30161594776763,47.45679749777664,1
-122.30302253253446,47.46424810183537,1
-122.30155959016165,47.463971836928465,1
-122.30092381470584,47.46397037452752,1
-122.2998672701676,47.46396135476794,1
-122.30083951500295,47.46311452290151,1
-122.30283437860159,47.452877562898344,1
-122.29913380831452,47.43517338203411,1
-122.389717687455,37.63598416098075,1
-122.3877258098564,37.63746483920727,1
-122.39668065947794,37.61678895813607,1
-122.3980631729884,37.61928000889406,1
-122.39873795868374,37.62097108240299,1
-122.39567445922316,37.62192254991572,1
-122.39477730725731,37.624258038594576,1
-65.99379254117018,18.43792133860223,1
-65.99184808024552,18.437531294693308,1
-65.9965849263831,18.437983893624114,1
-121.59594395501767,38.69048279807478,1
-90.34885834213433,38.74949448437439,1
-82.51988874040971,27.975786194444744,1
-82.52144047316351,27.983985248667352,1
-101.83391443059833,33.674491989086754,1
-101.83392508371928,33.67328361794065,1
-82.92032733550518,39.8286412375691,1
-82.92086138573822,39.82706450852442,1
-82.92587119036476,39.82327463808174,1
-82.9299337161343,39.82207636070895,1
-71.44350650389931,42.92286691014326,1
-71.44036054987541,42.92331024182561,1
-71.43813390835707,42.923697014542846,1
-87.90764212776389,42.944416573183716,1
-87.91237245662407,42.94401660856789,1
-87.91512263808661,42.94332301805535,1
-94.71492981566077,39.32185874262906,1
-94.7152434327978,39.3207597694578,1
-94.71578395988405,39.317575482977624,1
-94.71897122652955,39.30919697382573,1
-94.7194589982541,39.30651150281378,1
-94.72066052369269,39.3044131200856,1
-82.9400891192173,39.816533963758054,1
-81.33200414483996,28.436639742281468,1
-81.33197360481525,28.429602345285204,1
-81.33192742961302,28.427881101934798,1
-81.33499305808084,28.415482295297924,1
-81.31703352389906,28.44048265583863,1
-81.31565293727489,28.440495111765884,1
-81.33294355984496,28.431062328943703,1
-93.24503779195517,44.87672051697108,1
-93.24264652697451,44.87458502406142,1
-93.22432018371275,44.870386546867536,1
-93.23306794111859,44.879801657761824,1
-93.23219119079118,44.88272280962071,1
-122.61027163200721,45.578519862820755,1
-122.60759031180109,45.5780502786001,1
-122.6070105786426,45.58094944698696,1
-122.60930039867486,45.58177757350203,1
-122.60887768384151,45.58332970284451,1
-122.60708363323477,45.58501265359187,1
-122.60408232863286,45.58516791873524,1
-122.57946983642259,45.58263331847854,1
-112.02252156325449,33.43440093188961,1
-112.02342468991529,33.434380979698275,1
-112.02530227845355,33.435016087595635,1
-112.02042736035851,33.42417792867126,1
-112.01577401262661,33.424664677859475,1
-75.25632370576929,39.85849458299725,1
-75.25306845282645,39.859917436111566,1
-75.24755727598196,39.86125320394531,1
-75.25622009498272,39.872413747637104,1
-75.25877451378193,39.87176106814436,1
-75.2605733551041,39.871442934926186,1
-75.26422909406858,39.87102323296845,1
-75.26614248047092,39.871110186723115,1
-75.26699247627424,39.871056851110396,1
-75.2691427888412,39.87083703845216,1
-122.21938343273574,37.71882866194229,1
-122.21829216561682,37.72073200472001,1
-122.21685723720614,37.71936167251501,1
-122.21581150029907,37.71554768612443,1
-122.2195619693052,37.73923124285543,1
-117.61846432818172,34.05959794698095,1
-117.58289016617486,34.05116084099992,1
-117.61369031335097,34.05207691723155,1
-87.92432422886556,41.96249124460151,1
-87.91826254195708,41.962392686634466,1
-87.91415669852621,41.963580698492926,1
-87.91040802165907,41.96360286074372,1
